Timestamp,LR,Type,Epoch,Accuracy,Precision,Recall,F1
2023-06-05T18:30:13.771889,0.01,LeNet5ReLU,15,0.9745505452156067,0.9747937917709351,0.9745505452156067,0.9745704531669617
2023-06-05T18:30:25.305781,0.01,LeNet5ReLU,16,0.9723659753799438,0.9726595878601074,0.9723659753799438,0.9722822904586792
2023-06-05T18:30:36.980067,0.01,LeNet5ReLU,17,0.9805939793586731,0.9809442758560181,0.9805939793586731,0.9806658625602722
2023-06-05T18:30:48.621780,0.01,LeNet5ReLU,18,0.9802486300468445,0.9800204038619995,0.9802486300468445,0.980055034160614
2023-06-05T18:31:00.312597,0.01,LeNet5ReLU,19,0.9781891703605652,0.9790414571762085,0.9781891703605652,0.9784666299819946
2023-06-05T18:31:11.799803,0.01,LeNet5ReLU,20,0.9858623743057251,0.9858810305595398,0.9858623743057251,0.9858288764953613
2023-06-05T18:31:23.500474,0.01,LeNet5AvgPool,1,0.9175118207931519,0.919888973236084,0.9175118207931519,0.9172450304031372
2023-06-05T18:31:35.309814,0.01,LeNet5AvgPool,2,0.9336588978767395,0.9341484904289246,0.9336588978767395,0.933671772480011
2023-06-05T18:31:47.046084,0.01,LeNet5AvgPool,3,0.9385234117507935,0.9381414651870728,0.9385234117507935,0.9378167390823364
2023-06-05T18:31:58.933019,0.01,LeNet5AvgPool,4,0.9363682866096497,0.9384132623672485,0.9363682866096497,0.9366486668586731
2023-06-05T18:32:10.727801,0.01,LeNet5AvgPool,5,0.9222156405448914,0.9236310124397278,0.9222156405448914,0.9213218688964844
2023-06-05T18:32:22.384591,0.01,LeNet5AvgPool,6,0.9297155141830444,0.9316787719726562,0.9297155141830444,0.9298406839370728
2023-06-05T18:32:34.033281,0.01,LeNet5AvgPool,7,0.9157737493515015,0.9208310842514038,0.9157737493515015,0.9163193702697754
2023-06-05T18:32:45.875607,0.01,LeNet5AvgPool,8,0.9347541928291321,0.9348880648612976,0.9347541928291321,0.9345669746398926
